ticket_id,customer_id,timestamp,message,category,resolution_time,resolved
ST002176,C0482,2026-01-13 00:00:00,The dashboard is loading slowly.,Performance,55.81,True
ST002177,C0482,2026-02-23 03:36:38,The application shows an unexpected error.,Bug,26.83,False
ST002178,C0483,2026-03-16 22:12:20,I need help with something.,Other,71.21,False
ST002179,C0483,2026-02-18 02:06:38,I have a question about the product.,Other,37.51,True
ST002180,C0483,2026-01-17 04:43:48,The dashboard is loading slowly.,Performance,9.12,True
ST002181,C0483,2026-01-30 15:59:11,I found a bug in the dashboard.,Bug,24.16,False
ST002182,C0483,2026-03-13 22:56:02,I have a question about my invoice.,Billing,17.92,True
ST002183,C0484,2026-03-25 14:16:27,Can you add more options to the dashboard?,Feature Request,17.18,False
ST002184,C0484,2026-03-10 00:00:00,I need help with something.,Other,69.58,True
ST002185,C0484,2026-03-10 00:00:00,Can you add more options to the dashboard?,Feature Request,50.51,False
ST002186,C0484,2026-03-10 00:00:00,The application has become slower recently.,Performance,16.42,False
ST002187,C0485,2026-02-23 21:08:55,Something is not working correctly.,Bug,58.74,False
ST002188,C0485,2026-04-23 08:55:28,The application shows an unexpected error.,Bug,26.76,False
ST002189,C0485,2026-04-29 19:29:13,The integration is not syncing correctly.,Integration,8.2,False
ST002190,C0485,2026-04-21 21:50:08,I have a question about my invoice.,Billing,26.0,True
ST002191,C0486,2026-03-06 00:00:00,Something is not working correctly.,Bug,22.16,True
ST002192,C0486,2026-04-19 00:16:54,I need help with something.,Other,32.78,True
ST002193,C0486,2026-03-06 00:00:00,I need help changing our account settings.,Account,31.05,False
ST002194,C0487,2026-02-14 16:22:08,I have a question about the product.,Other,22.38,True
ST002195,C0487,2026-02-06 07:23:52,We are having problems connecting our tools.,Integration,18.38,True
ST002196,C0487,2026-02-03 00:00:00,I found a bug in the dashboard.,Bug,11.34,True
ST002197,C0487,2026-02-05 18:12:02,We are having problems connecting our tools.,Integration,39.29,True
ST002198,C0488,2026-04-29 07:18:00,The application has become slower recently.,Performance,70.59,True
ST002199,C0488,2026-02-01 11:43:02,I need help changing our account settings.,Account,31.69,False
ST002200,C0488,2026-02-21 12:37:52,The integration is not syncing correctly.,Integration,66.0,False
ST002201,C0488,2026-01-17 00:00:00,The application shows an unexpected error.,Bug,47.95,False
ST002202,C0489,2026-04-30 00:00:00,I have a question about the product.,Other,62.62,True
ST002203,C0489,2026-04-30 00:00:00,I found a bug in the dashboard.,Bug,45.89,True
ST002204,C0489,2026-04-30 00:00:00,I cannot access my account.,Account,25.16,False
ST002205,C0489,2026-04-30 00:00:00,I have a question about the product.,Other,30.19,True
ST002206,C0489,2026-04-30 00:00:00,I have a question about my invoice.,Billing,70.17,True
ST002207,C0489,2026-04-30 00:00:00,Why was my payment charged twice?,Billing,41.09,True
ST002208,C0489,2026-04-30 00:00:00,I need help with something.,Other,27.14,True
ST002209,C0489,2026-04-30 00:00:00,I need help with something.,Other,13.13,True
ST002210,C0490,2026-03-29 17:24:08,Our integration stopped working.,Integration,38.27,True
ST002211,C0490,2026-02-14 00:00:00,I need help with something.,Other,5.1,True
ST002212,C0490,2026-04-15 09:43:02,The application shows an unexpected error.,Bug,7.63,True
ST002213,C0490,2026-04-04 01:07:48,The integration keeps failing.,Integration,65.19,True
ST002214,C0490,2026-02-14 00:00:00,The application shows an unexpected error.,Bug,55.13,True
ST002215,C0490,2026-03-23 11:19:14,Can you add more options to the dashboard?,Feature Request,34.36,False
ST002216,C0491,2026-04-23 00:00:00,I need help with something.,Other,52.98,True
ST002217,C0491,2026-04-23 00:00:00,I need help changing our account settings.,Account,10.41,True
ST002218,C0491,2026-04-23 00:00:00,I have a question about the product.,Other,34.45,True
ST002219,C0491,2026-04-23 00:00:00,I have a question about the product.,Other,24.83,True
ST002220,C0491,2026-04-23 00:00:00,I need help with something.,Other,29.81,True
ST002221,C0492,2026-01-09 00:00:00,Why was my payment charged twice?,Billing,58.41,True
ST002222,C0492,2026-02-02 07:05:04,We are having problems connecting our tools.,Integration,38.35,True
ST002223,C0492,2026-02-03 17:02:00,Our integration stopped working.,Integration,35.82,False
ST002224,C0492,2026-04-29 21:34:45,Something is not working correctly.,Bug,70.1,True
ST002225,C0493,2026-04-26 05:23:01,I need help changing our account settings.,Account,63.16,True
ST002226,C0494,2026-02-01 00:00:00,Something is not working correctly.,Bug,21.28,False
ST002227,C0494,2026-02-01 00:00:00,I have a question about my invoice.,Billing,11.79,True
ST002228,C0494,2026-03-08 07:04:43,I need help with something.,Other,5.81,True
ST002229,C0494,2026-02-27 14:43:33,It would be useful to have this feature.,Feature Request,48.14,False
ST002230,C0494,2026-02-16 23:17:47,It would be useful to have this feature.,Feature Request,19.78,True
ST002231,C0495,2026-04-07 16:48:01,Our integration stopped working.,Integration,20.31,True
ST002232,C0495,2026-03-28 18:25:54,The integration is not syncing correctly.,Integration,60.3,True
ST002233,C0495,2026-02-27 16:26:45,We are having problems connecting our tools.,Integration,68.0,True
ST002234,C0495,2026-02-17 00:00:00,I need help with something.,Other,1.67,True
ST002235,C0495,2026-02-17 00:00:00,I found a bug in the dashboard.,Bug,17.34,False
ST002236,C0496,2026-02-06 00:00:00,I was charged incorrectly this month.,Billing,42.18,False
ST002237,C0497,2026-04-03 11:31:56,Our integration stopped working.,Integration,25.11,False
ST002238,C0497,2026-01-21 00:00:00,I need help with something.,Other,33.56,True
ST002239,C0497,2026-04-15 03:29:19,It would be useful to have this feature.,Feature Request,52.67,True
ST002240,C0497,2026-02-03 05:46:47,I have a question about the product.,Other,21.48,False
ST002241,C0497,2026-01-21 00:00:00,Can you add more options to the dashboard?,Feature Request,45.37,True
ST002242,C0498,2026-02-26 00:00:00,Can you add more options to the dashboard?,Feature Request,40.53,False
ST002243,C0498,2026-03-21 10:48:16,The application shows an unexpected error.,Bug,68.91,True
ST002244,C0498,2026-04-13 19:49:14,Something is not working correctly.,Bug,31.46,True
ST002245,C0498,2026-03-02 13:03:44,I need help changing our account settings.,Account,6.04,False
ST002246,C0498,2026-02-26 00:00:00,It would be useful to have this feature.,Feature Request,67.28,False
ST002247,C0499,2026-04-17 00:00:00,I need help changing our account settings.,Account,2.79,True
ST002248,C0499,2026-04-17 00:00:00,I need help with something.,Other,65.94,True
ST002249,C0499,2026-04-29 13:43:54,The integration is not syncing correctly.,Integration,63.25,False
ST002250,C0499,2026-04-29 17:08:13,I have a question about the product.,Other,11.06,True
ST002251,C0499,2026-04-17 00:00:00,I have a question about the product.,Other,54.4,True
ST002252,C0499,2026-04-17 00:00:00,The application shows an unexpected error.,Bug,25.29,True
ST002253,C0499,2026-04-17 00:00:00,I need help changing our account settings.,Account,39.53,True
ST002254,C0499,2026-04-17 00:00:00,The integration keeps failing.,Integration,9.77,True
ST002255,C0500,2026-03-22 09:13:25,Our integration stopped working.,Integration,30.65,False
ST002256,C0500,2026-04-06 22:08:16,I need help with something.,Other,65.38,True
ST002257,C0501,2026-04-01 00:00:00,I need help with something.,Other,61.64,True
ST002258,C0501,2026-04-21 20:42:55,Why was my payment charged twice?,Billing,69.65,False
ST002259,C0502,2026-02-08 00:00:00,Can you add more options to the dashboard?,Feature Request,52.56,False
ST002260,C0502,2026-04-19 15:50:36,Why was my payment charged twice?,Billing,71.48,False
ST002261,C0502,2026-03-22 20:27:04,I have a question about the product.,Other,55.9,True
ST002262,C0502,2026-02-08 00:00:00,I found a bug in the dashboard.,Bug,9.66,False
ST002263,C0502,2026-04-06 22:49:08,I found a bug in the dashboard.,Bug,17.89,True
ST002264,C0502,2026-02-27 15:50:05,The integration keeps failing.,Integration,66.25,True
ST002265,C0502,2026-03-18 08:49:26,We are having problems connecting our tools.,Integration,59.57,True
ST002266,C0502,2026-02-08 00:00:00,I need help with something.,Other,11.9,True
ST002267,C0503,2026-03-20 00:00:00,The integration keeps failing.,Integration,14.86,True
ST002268,C0503,2026-03-20 00:00:00,The application has become slower recently.,Performance,32.35,True
ST002269,C0503,2026-03-20 00:00:00,The integration keeps failing.,Integration,51.04,True
ST002270,C0503,2026-03-20 00:00:00,I was charged incorrectly this month.,Billing,17.88,True
ST002271,C0503,2026-04-07 06:35:50,I need help with something.,Other,20.61,True
ST002272,C0504,2026-04-14 00:00:00,We are having problems connecting our tools.,Integration,69.37,True
ST002273,C0504,2026-04-14 00:00:00,I need help with something.,Other,35.2,True
ST002274,C0505,2026-04-02 15:21:47,I found a bug in the dashboard.,Bug,58.1,True
ST002275,C0505,2026-03-25 00:00:00,The dashboard is loading slowly.,Performance,53.67,True
ST002276,C0505,2026-03-25 00:00:00,The application has become slower recently.,Performance,53.35,True
ST002277,C0505,2026-03-25 00:00:00,It would be useful to have this feature.,Feature Request,4.9,True
ST002278,C0506,2026-03-09 00:00:00,Can you add more options to the dashboard?,Feature Request,6.02,False
ST002279,C0506,2026-03-09 00:00:00,I have a question about my invoice.,Billing,18.42,False
ST002280,C0506,2026-03-09 00:00:00,We are having problems connecting our tools.,Integration,22.04,False
ST002281,C0506,2026-03-09 00:00:00,The application shows an unexpected error.,Bug,40.47,True
ST002282,C0506,2026-04-14 08:16:39,I need help with something.,Other,42.1,True
ST002283,C0507,2026-02-23 10:37:33,Something is not working correctly.,Bug,14.77,True
ST002284,C0507,2026-03-10 15:36:18,I have a question about my invoice.,Billing,61.99,True
ST002285,C0508,2026-03-27 00:00:00,Can you add more options to the dashboard?,Feature Request,37.54,False
ST002286,C0508,2026-03-27 00:00:00,I have a question about the product.,Other,59.62,True
ST002287,C0508,2026-04-01 09:25:53,I need help with something.,Other,45.16,True
ST002288,C0509,2026-04-15 00:00:00,Our integration stopped working.,Integration,10.75,True
ST002289,C0509,2026-04-15 00:00:00,The integration is not syncing correctly.,Integration,69.18,True
ST002290,C0509,2026-04-15 00:00:00,I need help changing our account settings.,Account,40.32,True
ST002291,C0509,2026-04-15 00:00:00,I was charged incorrectly this month.,Billing,5.58,True
ST002292,C0509,2026-04-15 00:00:00,Something is not working correctly.,Bug,4.59,True
ST002293,C0509,2026-04-15 00:00:00,The dashboard is loading slowly.,Performance,21.11,False
ST002294,C0510,2026-03-28 07:23:05,The integration is not syncing correctly.,Integration,52.35,True
ST002295,C0510,2026-03-12 00:00:00,I have a question about my invoice.,Billing,11.73,True
ST002296,C0510,2026-03-12 00:00:00,I need help with something.,Other,33.71,True
ST002297,C0510,2026-04-11 21:20:41,I have a question about the product.,Other,32.52,True
ST002298,C0510,2026-04-22 04:35:31,I was charged incorrectly this month.,Billing,21.61,True
ST002299,C0510,2026-04-23 05:51:45,I found a bug in the dashboard.,Bug,4.55,True
ST002300,C0510,2026-03-12 00:00:00,I have a question about my invoice.,Billing,10.3,True
ST002301,C0511,2026-03-08 09:36:35,I need help with something.,Other,43.31,True
ST002302,C0511,2026-02-24 14:57:33,I have a question about the product.,Other,63.04,True
ST002303,C0511,2026-02-23 06:28:54,The integration keeps failing.,Integration,24.15,False
ST002304,C0511,2026-02-08 00:00:00,I need help with something.,Other,7.72,True
ST002305,C0511,2026-02-19 16:18:48,I have a question about my invoice.,Billing,5.42,True
ST002306,C0511,2026-02-08 00:00:00,It would be useful to have this feature.,Feature Request,53.92,False
ST002307,C0512,2026-04-30 00:00:00,Our integration stopped working.,Integration,59.29,True
ST002308,C0512,2026-04-30 00:00:00,I cannot access my account.,Account,49.73,True
ST002309,C0512,2026-04-30 00:00:00,Our integration stopped working.,Integration,30.7,True
ST002310,C0512,2026-04-30 00:00:00,Can you add more options to the dashboard?,Feature Request,71.52,True
ST002311,C0512,2026-04-30 00:00:00,The application shows an unexpected error.,Bug,18.86,True
ST002312,C0512,2026-04-30 00:00:00,I have a question about the product.,Other,44.04,True
ST002313,C0512,2026-04-30 00:00:00,Our integration stopped working.,Integration,24.91,False
ST002314,C0513,2026-03-26 00:00:00,The dashboard is loading slowly.,Performance,2.9,True
ST002315,C0513,2026-03-26 00:00:00,Our integration stopped working.,Integration,41.39,True
ST002316,C0513,2026-04-25 10:03:43,I have a question about the product.,Other,47.1,True
ST002317,C0513,2026-04-22 17:57:10,Our integration stopped working.,Integration,64.07,False
ST002318,C0513,2026-03-26 00:00:00,The integration is not syncing correctly.,Integration,58.33,True
ST002319,C0513,2026-03-26 00:00:00,I found a bug in the dashboard.,Bug,3.97,False
ST002320,C0513,2026-04-14 09:28:28,The integration is not syncing correctly.,Integration,27.47,True
ST002321,C0513,2026-03-26 00:00:00,I need help changing our account settings.,Account,70.08,True
ST002322,C0514,2026-01-16 01:06:57,Can you add more options to the dashboard?,Feature Request,68.29,True
ST002323,C0514,2026-01-17 22:50:14,I have a question about the product.,Other,46.79,True
ST002324,C0514,2026-03-28 05:46:32,Why was my payment charged twice?,Billing,34.49,True
ST002325,C0514,2026-04-18 11:28:07,Can you add more options to the dashboard?,Feature Request,27.58,True
ST002326,C0515,2026-04-23 00:00:00,I need help with something.,Other,36.32,True
ST002327,C0515,2026-04-23 00:00:00,Why was my payment charged twice?,Billing,60.17,True
ST002328,C0515,2026-04-23 00:00:00,I was charged incorrectly this month.,Billing,10.73,True
ST002329,C0515,2026-04-23 00:00:00,The application has become slower recently.,Performance,1.36,False
ST002330,C0516,2026-03-17 07:28:55,The dashboard is loading slowly.,Performance,10.17,True
ST002331,C0516,2026-03-21 17:14:15,I need help with something.,Other,37.91,False
ST002332,C0516,2026-02-15 22:09:47,I need help with something.,Other,42.03,True
ST002333,C0516,2026-03-22 18:19:47,The integration keeps failing.,Integration,14.67,True
ST002334,C0516,2026-04-24 11:52:16,The integration keeps failing.,Integration,34.16,True
ST002335,C0516,2026-02-23 18:06:05,The application shows an unexpected error.,Bug,32.94,True
ST002336,C0516,2026-01-21 04:28:37,We are having problems connecting our tools.,Integration,49.71,True
ST002337,C0517,2026-02-03 00:00:00,The integration keeps failing.,Integration,35.67,True
ST002338,C0518,2026-04-12 15:47:51,I have a question about the product.,Other,14.29,True
ST002339,C0518,2026-04-01 08:57:02,I was charged incorrectly this month.,Billing,40.43,True
ST002340,C0518,2026-02-13 15:05:54,I have a question about the product.,Other,66.16,True
ST002341,C0518,2026-02-19 22:24:27,The integration is not syncing correctly.,Integration,62.42,True
